tile_file,source_file,source_type,dpi,source_width,source_height,x1,y1,x2,y2,tile_size,ink_ratio,edge_ratio
W3-C090489701-1A_tile_r01_c02.png,W3-C090489701-1A.pdf,pdf,300,3508,2481,1920,960,3200,2240,1280,0.03967,0.039739
W3-C090489701-1A_tile_r01_c03.png,W3-C090489701-1A.pdf,pdf,300,3508,2481,2228,960,3508,2240,1280,0.036276,0.033812
W3-C090489701-1A_tile_r02_c00.png,W3-C090489701-1A.pdf,pdf,300,3508,2481,0,1201,1280,2481,1280,0.041183,0.039526
W3-C090489701-1A_tile_r02_c01.png,W3-C090489701-1A.pdf,pdf,300,3508,2481,960,1201,2240,2481,1280,0.027695,0.03013
W3-C090489701-1A_tile_r02_c02.png,W3-C090489701-1A.pdf,pdf,300,3508,2481,1920,1201,3200,2481,1280,0.041757,0.044276
W3-C090489701-1A_tile_r02_c03.png,W3-C090489701-1A.pdf,pdf,300,3508,2481,2228,1201,3508,2481,1280,0.037506,0.03747
W3-C111258601-00_tile_r00_c00.png,W3-C111258601-00.pdf,pdf,300,4961,3508,0,0,1280,1280,1280,0.007509,0.005023
W3-C111258601-00_tile_r00_c01.png,W3-C111258601-00.pdf,pdf,300,4961,3508,960,0,2240,1280,1280,0.010156,0.00723
W3-C111258601-00_tile_r00_c02.png,W3-C111258601-00.pdf,pdf,300,4961,3508,1920,0,3200,1280,1280,0.004108,0.002797
W3-C111258601-00_tile_r00_c03.png,W3-C111258601-00.pdf,pdf,300,4961,3508,2880,0,4160,1280,1280,0.007468,0.005186
W3-C111258601-00_tile_r00_c04.png,W3-C111258601-00.pdf,pdf,300,4961,3508,3681,0,4961,1280,1280,0.011882,0.00817
W3-C111258601-00_tile_r01_c00.png,W3-C111258601-00.pdf,pdf,300,4961,3508,0,960,1280,2240,1280,0.028669,0.019525
W3-C111258601-00_tile_r01_c01.png,W3-C111258601-00.pdf,pdf,300,4961,3508,960,960,2240,2240,1280,0.023019,0.016891
W3-C111258601-00_tile_r01_c02.png,W3-C111258601-00.pdf,pdf,300,4961,3508,1920,960,3200,2240,1280,0.011216,0.006069
W3-C111258601-00_tile_r01_c03.png,W3-C111258601-00.pdf,pdf,300,4961,3508,2880,960,4160,2240,1280,0.052015,0.023323
W3-C111258601-00_tile_r01_c04.png,W3-C111258601-00.pdf,pdf,300,4961,3508,3681,960,4961,2240,1280,0.030623,0.016323
W3-C111258601-00_tile_r02_c00.png,W3-C111258601-00.pdf,pdf,300,4961,3508,0,1920,1280,3200,1280,0.060117,0.039622
W3-C111258601-00_tile_r02_c01.png,W3-C111258601-00.pdf,pdf,300,4961,3508,960,1920,2240,3200,1280,0.022679,0.014022
W3-C111258601-00_tile_r02_c02.png,W3-C111258601-00.pdf,pdf,300,4961,3508,1920,1920,3200,3200,1280,0.025131,0.015552
W3-C111258601-00_tile_r02_c03.png,W3-C111258601-00.pdf,pdf,300,4961,3508,2880,1920,4160,3200,1280,0.052457,0.03364
W3-C111258601-00_tile_r02_c04.png,W3-C111258601-00.pdf,pdf,300,4961,3508,3681,1920,4961,3200,1280,0.047911,0.031049
W3-C111258601-00_tile_r03_c00.png,W3-C111258601-00.pdf,pdf,300,4961,3508,0,2228,1280,3508,1280,0.065271,0.042885
W3-C111258601-00_tile_r03_c01.png,W3-C111258601-00.pdf,pdf,300,4961,3508,960,2228,2240,3508,1280,0.026906,0.016538
W3-C111258601-00_tile_r03_c02.png,W3-C111258601-00.pdf,pdf,300,4961,3508,1920,2228,3200,3508,1280,0.034274,0.021597
W3-C111258601-00_tile_r03_c03.png,W3-C111258601-00.pdf,pdf,300,4961,3508,2880,2228,4160,3508,1280,0.055046,0.035195
W3-C111258601-00_tile_r03_c04.png,W3-C111258601-00.pdf,pdf,300,4961,3508,3681,2228,4961,3508,1280,0.046375,0.029534
W3-C111260501-01_tile_r00_c00.png,W3-C111260501-01.pdf,pdf,300,4961,3508,0,0,1280,1280,1280,0.015402,0.01118
W3-C111260501-01_tile_r00_c01.png,W3-C111260501-01.pdf,pdf,300,4961,3508,960,0,2240,1280,1280,0.016321,0.012499
W3-C111260501-01_tile_r00_c02.png,W3-C111260501-01.pdf,pdf,300,4961,3508,1920,0,3200,1280,1280,0.011647,0.0091
W3-C111260501-01_tile_r00_c03.png,W3-C111260501-01.pdf,pdf,300,4961,3508,2880,0,4160,1280,1280,0.016621,0.012242
W3-C111260501-01_tile_r00_c04.png,W3-C111260501-01.pdf,pdf,300,4961,3508,3681,0,4961,1280,1280,0.017717,0.012148
W3-C111260501-01_tile_r01_c00.png,W3-C111260501-01.pdf,pdf,300,4961,3508,0,960,1280,2240,1280,0.034512,0.023957
W3-C111260501-01_tile_r01_c01.png,W3-C111260501-01.pdf,pdf,300,4961,3508,960,960,2240,2240,1280,0.033817,0.024377
W3-C111260501-01_tile_r01_c02.png,W3-C111260501-01.pdf,pdf,300,4961,3508,1920,960,3200,2240,1280,0.025551,0.017475
W3-C111260501-01_tile_r01_c03.png,W3-C111260501-01.pdf,pdf,300,4961,3508,2880,960,4160,2240,1280,0.037211,0.016765
W3-C111260501-01_tile_r01_c04.png,W3-C111260501-01.pdf,pdf,300,4961,3508,3681,960,4961,2240,1280,0.050021,0.016234
W3-C111260501-01_tile_r02_c00.png,W3-C111260501-01.pdf,pdf,300,4961,3508,0,1920,1280,3200,1280,0.054753,0.03637
W3-C111260501-01_tile_r02_c01.png,W3-C111260501-01.pdf,pdf,300,4961,3508,960,1920,2240,3200,1280,0.020783,0.01437
W3-C111260501-01_tile_r02_c02.png,W3-C111260501-01.pdf,pdf,300,4961,3508,1920,1920,3200,3200,1280,0.032531,0.021112
W3-C111260501-01_tile_r02_c03.png,W3-C111260501-01.pdf,pdf,300,4961,3508,2880,1920,4160,3200,1280,0.065957,0.036741
W3-C111260501-01_tile_r02_c04.png,W3-C111260501-01.pdf,pdf,300,4961,3508,3681,1920,4961,3200,1280,0.075575,0.035022
W3-C111260501-01_tile_r03_c00.png,W3-C111260501-01.pdf,pdf,300,4961,3508,0,2228,1280,3508,1280,0.063328,0.041755
W3-C111260501-01_tile_r03_c01.png,W3-C111260501-01.pdf,pdf,300,4961,3508,960,2228,2240,3508,1280,0.029155,0.019133
W3-C111260501-01_tile_r03_c02.png,W3-C111260501-01.pdf,pdf,300,4961,3508,1920,2228,3200,3508,1280,0.03937,0.025599
W3-C111260501-01_tile_r03_c03.png,W3-C111260501-01.pdf,pdf,300,4961,3508,2880,2228,4160,3508,1280,0.056993,0.036493
W3-C111260501-01_tile_r03_c04.png,W3-C111260501-01.pdf,pdf,300,4961,3508,3681,2228,4961,3508,1280,0.045149,0.028459
W3-C111260901-0B_tile_r00_c00.png,W3-C111260901-0B.pdf,pdf,300,3508,2481,0,0,1280,1280,1280,0.014074,0.018783
W3-C111260901-0B_tile_r00_c01.png,W3-C111260901-0B.pdf,pdf,300,3508,2481,960,0,2240,1280,1280,0.021027,0.027572
W3-C111260901-0B_tile_r00_c02.png,W3-C111260901-0B.pdf,pdf,300,3508,2481,1920,0,3200,1280,1280,0.116607,0.024036
W3-C111260901-0B_tile_r00_c03.png,W3-C111260901-0B.pdf,pdf,300,3508,2481,2228,0,3508,1280,1280,0.115706,0.024264
W3-C111260901-0B_tile_r01_c00.png,W3-C111260901-0B.pdf,pdf,300,3508,2481,0,960,1280,2240,1280,0.024567,0.033087
W3-C111260901-0B_tile_r01_c01.png,W3-C111260901-0B.pdf,pdf,300,3508,2481,960,960,2240,2240,1280,0.024474,0.03204
W3-C111260901-0B_tile_r01_c02.png,W3-C111260901-0B.pdf,pdf,300,3508,2481,1920,960,3200,2240,1280,0.036954,0.039626
W3-C111260901-0B_tile_r01_c03.png,W3-C111260901-0B.pdf,pdf,300,3508,2481,2228,960,3508,2240,1280,0.035621,0.040001
W3-C111260901-0B_tile_r02_c00.png,W3-C111260901-0B.pdf,pdf,300,3508,2481,0,1201,1280,2481,1280,0.033402,0.04353
W3-C111260901-0B_tile_r02_c01.png,W3-C111260901-0B.pdf,pdf,300,3508,2481,960,1201,2240,2481,1280,0.022225,0.029336
W3-C111260901-0B_tile_r02_c02.png,W3-C111260901-0B.pdf,pdf,300,3508,2481,1920,1201,3200,2481,1280,0.028759,0.037311
W3-C111260901-0B_tile_r02_c03.png,W3-C111260901-0B.pdf,pdf,300,3508,2481,2228,1201,3508,2481,1280,0.029499,0.03955
W3-C111262301-00_tile_r00_c00.png,W3-C111262301-00.pdf,pdf,300,4961,3508,0,0,1280,1280,1280,0.008821,0.005865
W3-C111262301-00_tile_r00_c01.png,W3-C111262301-00.pdf,pdf,300,4961,3508,960,0,2240,1280,1280,0.022848,0.014567
W3-C111262301-00_tile_r00_c02.png,W3-C111262301-00.pdf,pdf,300,4961,3508,1920,0,3200,1280,1280,0.008785,0.006068
W3-C111262301-00_tile_r00_c03.png,W3-C111262301-00.pdf,pdf,300,4961,3508,2880,0,4160,1280,1280,0.00694,0.004767
W3-C111262301-00_tile_r00_c04.png,W3-C111262301-00.pdf,pdf,300,4961,3508,3681,0,4961,1280,1280,0.004484,0.002941
W3-C111262301-00_tile_r01_c00.png,W3-C111262301-00.pdf,pdf,300,4961,3508,0,960,1280,2240,1280,0.025768,0.017598
W3-C111262301-00_tile_r01_c01.png,W3-C111262301-00.pdf,pdf,300,4961,3508,960,960,2240,2240,1280,0.027902,0.018517
W3-C111262301-00_tile_r01_c02.png,W3-C111262301-00.pdf,pdf,300,4961,3508,1920,960,3200,2240,1280,0.014853,0.010498
W3-C111262301-00_tile_r01_c03.png,W3-C111262301-00.pdf,pdf,300,4961,3508,2880,960,4160,2240,1280,0.032352,0.016459
W3-C111262301-00_tile_r01_c04.png,W3-C111262301-00.pdf,pdf,300,4961,3508,3681,960,4961,2240,1280,0.037922,0.020314
W3-C111262301-00_tile_r02_c00.png,W3-C111262301-00.pdf,pdf,300,4961,3508,0,1920,1280,3200,1280,0.056589,0.038
W3-C111262301-00_tile_r02_c01.png,W3-C111262301-00.pdf,pdf,300,4961,3508,960,1920,2240,3200,1280,0.019694,0.013455
W3-C111262301-00_tile_r02_c02.png,W3-C111262301-00.pdf,pdf,300,4961,3508,1920,1920,3200,3200,1280,0.032859,0.021212
W3-C111262301-00_tile_r02_c03.png,W3-C111262301-00.pdf,pdf,300,4961,3508,2880,1920,4160,3200,1280,0.052648,0.032997
W3-C111262301-00_tile_r02_c04.png,W3-C111262301-00.pdf,pdf,300,4961,3508,3681,1920,4961,3200,1280,0.046982,0.03001
W3-C111262301-00_tile_r03_c00.png,W3-C111262301-00.pdf,pdf,300,4961,3508,0,2228,1280,3508,1280,0.064293,0.04273
W3-C111262301-00_tile_r03_c01.png,W3-C111262301-00.pdf,pdf,300,4961,3508,960,2228,2240,3508,1280,0.026306,0.017
W3-C111262301-00_tile_r03_c02.png,W3-C111262301-00.pdf,pdf,300,4961,3508,1920,2228,3200,3508,1280,0.034707,0.022186
W3-C111262301-00_tile_r03_c03.png,W3-C111262301-00.pdf,pdf,300,4961,3508,2880,2228,4160,3508,1280,0.053531,0.033997
W3-C111262301-00_tile_r03_c04.png,W3-C111262301-00.pdf,pdf,300,4961,3508,3681,2228,4961,3508,1280,0.044103,0.02766
W3-C111262601-02_tile_r00_c00.png,W3-C111262601-02.pdf,pdf,300,3509,2480,0,0,1280,1280,1280,0.015517,0.016328
W3-C111262601-02_tile_r00_c01.png,W3-C111262601-02.pdf,pdf,300,3509,2480,960,0,2240,1280,1280,0.025789,0.029651
W3-C111262601-02_tile_r00_c02.png,W3-C111262601-02.pdf,pdf,300,3509,2480,1920,0,3200,1280,1280,0.034529,0.01929
W3-C111262601-02_tile_r00_c03.png,W3-C111262601-02.pdf,pdf,300,3509,2480,2229,0,3509,1280,1280,0.032479,0.016189
W3-C111262601-02_tile_r01_c00.png,W3-C111262601-02.pdf,pdf,300,3509,2480,0,960,1280,2240,1280,0.045765,0.044715
W3-C111262601-02_tile_r01_c01.png,W3-C111262601-02.pdf,pdf,300,3509,2480,960,960,2240,2240,1280,0.051112,0.048554
W3-C111262601-02_tile_r01_c02.png,W3-C111262601-02.pdf,pdf,300,3509,2480,1920,960,3200,2240,1280,0.039081,0.040976
W3-C111262601-02_tile_r01_c03.png,W3-C111262601-02.pdf,pdf,300,3509,2480,2229,960,3509,2240,1280,0.032645,0.035439
W3-C111262601-02_tile_r02_c00.png,W3-C111262601-02.pdf,pdf,300,3509,2480,0,1200,1280,2480,1280,0.053683,0.054435
W3-C111262601-02_tile_r02_c01.png,W3-C111262601-02.pdf,pdf,300,3509,2480,960,1200,2240,2480,1280,0.053209,0.050818
W3-C111262601-02_tile_r02_c02.png,W3-C111262601-02.pdf,pdf,300,3509,2480,1920,1200,3200,2480,1280,0.043435,0.045223
W3-C111262601-02_tile_r02_c03.png,W3-C111262601-02.pdf,pdf,300,3509,2480,2229,1200,3509,2480,1280,0.036552,0.039255
W3-C111262701-01_tile_r00_c00.png,W3-C111262701-01.pdf,pdf,300,3509,2480,0,0,1280,1280,1280,0.024392,0.025439
W3-C111262701-01_tile_r00_c01.png,W3-C111262701-01.pdf,pdf,300,3509,2480,960,0,2240,1280,1280,0.021465,0.024208
W3-C111262701-01_tile_r00_c02.png,W3-C111262701-01.pdf,pdf,300,3509,2480,1920,0,3200,1280,1280,0.109426,0.022336
W3-C111262701-01_tile_r00_c03.png,W3-C111262701-01.pdf,pdf,300,3509,2480,2229,0,3509,1280,1280,0.111265,0.021134
W3-C111262701-01_tile_r01_c00.png,W3-C111262701-01.pdf,pdf,300,3509,2480,0,960,1280,2240,1280,0.064607,0.058312
W3-C111262701-01_tile_r01_c01.png,W3-C111262701-01.pdf,pdf,300,3509,2480,960,960,2240,2240,1280,0.032746,0.03588
W3-C111262701-01_tile_r01_c02.png,W3-C111262701-01.pdf,pdf,300,3509,2480,1920,960,3200,2240,1280,0.055038,0.042089
W3-C111262701-01_tile_r01_c03.png,W3-C111262701-01.pdf,pdf,300,3509,2480,2229,960,3509,2240,1280,0.05134,0.035665
W3-C111262701-01_tile_r02_c00.png,W3-C111262701-01.pdf,pdf,300,3509,2480,0,1200,1280,2480,1280,0.065218,0.056733
W3-C111262701-01_tile_r02_c01.png,W3-C111262701-01.pdf,pdf,300,3509,2480,960,1200,2240,2480,1280,0.034359,0.03543
W3-C111262701-01_tile_r02_c02.png,W3-C111262701-01.pdf,pdf,300,3509,2480,1920,1200,3200,2480,1280,0.039397,0.042346
W3-C111262701-01_tile_r02_c03.png,W3-C111262701-01.pdf,pdf,300,3509,2480,2229,1200,3509,2480,1280,0.034796,0.035638
W3-C111262801-2A_tile_r00_c00.png,W3-C111262801-2A.pdf,pdf,300,3509,2480,0,0,1280,1280,1280,0.021393,0.021561
W3-C111262801-2A_tile_r00_c01.png,W3-C111262801-2A.pdf,pdf,300,3509,2480,960,0,2240,1280,1280,0.037141,0.038967
W3-C111262801-2A_tile_r00_c02.png,W3-C111262801-2A.pdf,pdf,300,3509,2480,1920,0,3200,1280,1280,0.033532,0.031174
W3-C111262801-2A_tile_r00_c03.png,W3-C111262801-2A.pdf,pdf,300,3509,2480,2229,0,3509,1280,1280,0.044445,0.025413
W3-C111262801-2A_tile_r01_c00.png,W3-C111262801-2A.pdf,pdf,300,3509,2480,0,960,1280,2240,1280,0.050507,0.051564
W3-C111262801-2A_tile_r01_c01.png,W3-C111262801-2A.pdf,pdf,300,3509,2480,960,960,2240,2240,1280,0.033872,0.040528
W3-C111262801-2A_tile_r01_c02.png,W3-C111262801-2A.pdf,pdf,300,3509,2480,1920,960,3200,2240,1280,0.041591,0.047445
W3-C111262801-2A_tile_r01_c03.png,W3-C111262801-2A.pdf,pdf,300,3509,2480,2229,960,3509,2240,1280,0.03774,0.041995
W3-C111262801-2A_tile_r02_c00.png,W3-C111262801-2A.pdf,pdf,300,3509,2480,0,1200,1280,2480,1280,0.057183,0.059954
W3-C111262801-2A_tile_r02_c01.png,W3-C111262801-2A.pdf,pdf,300,3509,2480,960,1200,2240,2480,1280,0.035356,0.042867
W3-C111262801-2A_tile_r02_c02.png,W3-C111262801-2A.pdf,pdf,300,3509,2480,1920,1200,3200,2480,1280,0.04308,0.048882
W3-C111262801-2A_tile_r02_c03.png,W3-C111262801-2A.pdf,pdf,300,3509,2480,2229,1200,3509,2480,1280,0.038992,0.043151
W3-C111262901-0B_tile_r00_c00.png,W3-C111262901-0B.pdf,pdf,300,3508,2481,0,0,1280,1280,1280,0.058256,0.042276
W3-C111262901-0B_tile_r00_c01.png,W3-C111262901-0B.pdf,pdf,300,3508,2481,960,0,2240,1280,1280,0.075154,0.054693
W3-C111262901-0B_tile_r00_c02.png,W3-C111262901-0B.pdf,pdf,300,3508,2481,1920,0,3200,1280,1280,0.054979,0.031631
W3-C111262901-0B_tile_r00_c03.png,W3-C111262901-0B.pdf,pdf,300,3508,2481,2228,0,3508,1280,1280,0.056678,0.032016
W3-C111262901-0B_tile_r01_c00.png,W3-C111262901-0B.pdf,pdf,300,3508,2481,0,960,1280,2240,1280,0.057583,0.041222
W3-C111262901-0B_tile_r01_c01.png,W3-C111262901-0B.pdf,pdf,300,3508,2481,960,960,2240,2240,1280,0.073323,0.051812
W3-C111262901-0B_tile_r01_c02.png,W3-C111262901-0B.pdf,pdf,300,3508,2481,1920,960,3200,2240,1280,0.077703,0.060068
W3-C111262901-0B_tile_r01_c03.png,W3-C111262901-0B.pdf,pdf,300,3508,2481,2228,960,3508,2240,1280,0.079926,0.064634
W3-C111262901-0B_tile_r02_c00.png,W3-C111262901-0B.pdf,pdf,300,3508,2481,0,1201,1280,2481,1280,0.078702,0.049239
W3-C111262901-0B_tile_r02_c01.png,W3-C111262901-0B.pdf,pdf,300,3508,2481,960,1201,2240,2481,1280,0.073714,0.050783
W3-C111262901-0B_tile_r02_c02.png,W3-C111262901-0B.pdf,pdf,300,3508,2481,1920,1201,3200,2481,1280,0.079072,0.06184
W3-C111262901-0B_tile_r02_c03.png,W3-C111262901-0B.pdf,pdf,300,3508,2481,2228,1201,3508,2481,1280,0.08438,0.068184
W3-C111263001-1A_tile_r00_c00.png,W3-C111263001-1A.pdf,pdf,300,3509,2481,0,0,1280,1280,1280,0.004651,0.005998
W3-C111263001-1A_tile_r00_c01.png,W3-C111263001-1A.pdf,pdf,300,3509,2481,960,0,2240,1280,1280,0.030325,0.036805
W3-C111263001-1A_tile_r00_c02.png,W3-C111263001-1A.pdf,pdf,300,3509,2481,1920,0,3200,1280,1280,0.074363,0.031917
W3-C111263001-1A_tile_r00_c03.png,W3-C111263001-1A.pdf,pdf,300,3509,2481,2229,0,3509,1280,1280,0.071627,0.023605
W3-C111263001-1A_tile_r01_c00.png,W3-C111263001-1A.pdf,pdf,300,3509,2481,0,960,1280,2240,1280,0.019844,0.025925
W3-C111263001-1A_tile_r01_c01.png,W3-C111263001-1A.pdf,pdf,300,3509,2481,960,960,2240,2240,1280,0.027549,0.032404
W3-C111263001-1A_tile_r01_c02.png,W3-C111263001-1A.pdf,pdf,300,3509,2481,1920,960,3200,2240,1280,0.039344,0.044995
W3-C111263001-1A_tile_r01_c03.png,W3-C111263001-1A.pdf,pdf,300,3509,2481,2229,960,3509,2240,1280,0.037589,0.041905
W3-C111263001-1A_tile_r02_c00.png,W3-C111263001-1A.pdf,pdf,300,3509,2481,0,1201,1280,2481,1280,0.031605,0.041362
W3-C111263001-1A_tile_r02_c01.png,W3-C111263001-1A.pdf,pdf,300,3509,2481,960,1201,2240,2481,1280,0.030558,0.036701
W3-C111263001-1A_tile_r02_c02.png,W3-C111263001-1A.pdf,pdf,300,3509,2481,1920,1201,3200,2481,1280,0.044518,0.052406
W3-C111263001-1A_tile_r02_c03.png,W3-C111263001-1A.pdf,pdf,300,3509,2481,2229,1201,3509,2481,1280,0.042883,0.04965
W3-C111263401-00_tile_r00_c00.png,W3-C111263401-00.pdf,pdf,300,3509,2480,0,0,1280,1280,1280,0.016914,0.014498
W3-C111263401-00_tile_r00_c01.png,W3-C111263401-00.pdf,pdf,300,3509,2480,960,0,2240,1280,1280,0.007853,0.006401
W3-C111263401-00_tile_r00_c02.png,W3-C111263401-00.pdf,pdf,300,3509,2480,1920,0,3200,1280,1280,0.016044,0.010417
W3-C111263401-00_tile_r00_c03.png,W3-C111263401-00.pdf,pdf,300,3509,2480,2229,0,3509,1280,1280,0.017072,0.012087
W3-C111263401-00_tile_r01_c00.png,W3-C111263401-00.pdf,pdf,300,3509,2480,0,960,1280,2240,1280,0.047457,0.040701
W3-C111263401-00_tile_r01_c01.png,W3-C111263401-00.pdf,pdf,300,3509,2480,960,960,2240,2240,1280,0.025225,0.020574
W3-C111263401-00_tile_r01_c02.png,W3-C111263401-00.pdf,pdf,300,3509,2480,1920,960,3200,2240,1280,0.051259,0.038336
W3-C111263401-00_tile_r01_c03.png,W3-C111263401-00.pdf,pdf,300,3509,2480,2229,960,3509,2240,1280,0.049332,0.03704
W3-C111263401-00_tile_r02_c00.png,W3-C111263401-00.pdf,pdf,300,3509,2480,0,1200,1280,2480,1280,0.053013,0.045414
W3-C111263401-00_tile_r02_c01.png,W3-C111263401-00.pdf,pdf,300,3509,2480,960,1200,2240,2480,1280,0.032097,0.025468
W3-C111263401-00_tile_r02_c02.png,W3-C111263401-00.pdf,pdf,300,3509,2480,1920,1200,3200,2480,1280,0.054564,0.041852
W3-C111263401-00_tile_r02_c03.png,W3-C111263401-00.pdf,pdf,300,3509,2480,2229,1200,3509,2480,1280,0.051071,0.039395
W3-C111263601-00_tile_r00_c00.png,W3-C111263601-00.pdf,pdf,300,3509,2480,0,0,1280,1280,1280,0.036618,0.027134
W3-C111263601-00_tile_r00_c01.png,W3-C111263601-00.pdf,pdf,300,3509,2480,960,0,2240,1280,1280,0.025207,0.019789
W3-C111263601-00_tile_r00_c02.png,W3-C111263601-00.pdf,pdf,300,3509,2480,1920,0,3200,1280,1280,0.026121,0.015701
W3-C111263601-00_tile_r00_c03.png,W3-C111263601-00.pdf,pdf,300,3509,2480,2229,0,3509,1280,1280,0.027578,0.016856
W3-C111263601-00_tile_r01_c00.png,W3-C111263601-00.pdf,pdf,300,3509,2480,0,960,1280,2240,1280,0.067444,0.044589
W3-C111263601-00_tile_r01_c01.png,W3-C111263601-00.pdf,pdf,300,3509,2480,960,960,2240,2240,1280,0.03188,0.021337
W3-C111263601-00_tile_r01_c02.png,W3-C111263601-00.pdf,pdf,300,3509,2480,1920,960,3200,2240,1280,0.057326,0.036986
W3-C111263601-00_tile_r01_c03.png,W3-C111263601-00.pdf,pdf,300,3509,2480,2229,960,3509,2240,1280,0.054034,0.034606
W3-C111263601-00_tile_r02_c00.png,W3-C111263601-00.pdf,pdf,300,3509,2480,0,1200,1280,2480,1280,0.070207,0.045603
W3-C111263601-00_tile_r02_c01.png,W3-C111263601-00.pdf,pdf,300,3509,2480,960,1200,2240,2480,1280,0.036953,0.023416
W3-C111263601-00_tile_r02_c02.png,W3-C111263601-00.pdf,pdf,300,3509,2480,1920,1200,3200,2480,1280,0.059121,0.038956
W3-C111263601-00_tile_r02_c03.png,W3-C111263601-00.pdf,pdf,300,3509,2480,2229,1200,3509,2480,1280,0.054014,0.035349
W3-C111263701-00_tile_r00_c00.png,W3-C111263701-00.pdf,pdf,300,3509,2480,0,0,1280,1280,1280,0.018189,0.012676
W3-C111263701-00_tile_r00_c01.png,W3-C111263701-00.pdf,pdf,300,3509,2480,960,0,2240,1280,1280,0.007175,0.005114
W3-C111263701-00_tile_r00_c02.png,W3-C111263701-00.pdf,pdf,300,3509,2480,1920,0,3200,1280,1280,0.017131,0.010667
W3-C111263701-00_tile_r00_c03.png,W3-C111263701-00.pdf,pdf,300,3509,2480,2229,0,3509,1280,1280,0.019648,0.012354
W3-C111263701-00_tile_r01_c00.png,W3-C111263701-00.pdf,pdf,300,3509,2480,0,960,1280,2240,1280,0.057222,0.03702
W3-C111263701-00_tile_r01_c01.png,W3-C111263701-00.pdf,pdf,300,3509,2480,960,960,2240,2240,1280,0.024189,0.015346
W3-C111263701-00_tile_r01_c02.png,W3-C111263701-00.pdf,pdf,300,3509,2480,1920,960,3200,2240,1280,0.056008,0.03652
W3-C111263701-00_tile_r01_c03.png,W3-C111263701-00.pdf,pdf,300,3509,2480,2229,960,3509,2240,1280,0.053896,0.034476
W3-C111263701-00_tile_r02_c00.png,W3-C111263701-00.pdf,pdf,300,3509,2480,0,1200,1280,2480,1280,0.065607,0.042916
W3-C111263701-00_tile_r02_c01.png,W3-C111263701-00.pdf,pdf,300,3509,2480,960,1200,2240,2480,1280,0.033279,0.021227
W3-C111263701-00_tile_r02_c02.png,W3-C111263701-00.pdf,pdf,300,3509,2480,1920,1200,3200,2480,1280,0.05925,0.039393
W3-C111263701-00_tile_r02_c03.png,W3-C111263701-00.pdf,pdf,300,3509,2480,2229,1200,3509,2480,1280,0.055306,0.036099
W3-C111263801-00_tile_r00_c00.png,W3-C111263801-00.pdf,pdf,300,3509,2480,0,0,1280,1280,1280,0.014591,0.01377
W3-C111263801-00_tile_r00_c01.png,W3-C111263801-00.pdf,pdf,300,3509,2480,960,0,2240,1280,1280,0.008197,0.008301
W3-C111263801-00_tile_r00_c02.png,W3-C111263801-00.pdf,pdf,300,3509,2480,1920,0,3200,1280,1280,0.020948,0.013325
W3-C111263801-00_tile_r00_c03.png,W3-C111263801-00.pdf,pdf,300,3509,2480,2229,0,3509,1280,1280,0.02267,0.015401
W3-C111263801-00_tile_r01_c00.png,W3-C111263801-00.pdf,pdf,300,3509,2480,0,960,1280,2240,1280,0.041349,0.035801
W3-C111263801-00_tile_r01_c01.png,W3-C111263801-00.pdf,pdf,300,3509,2480,960,960,2240,2240,1280,0.025664,0.020483
W3-C111263801-00_tile_r01_c02.png,W3-C111263801-00.pdf,pdf,300,3509,2480,1920,960,3200,2240,1280,0.054045,0.040173
W3-C111263801-00_tile_r01_c03.png,W3-C111263801-00.pdf,pdf,300,3509,2480,2229,960,3509,2240,1280,0.050021,0.037576
W3-C111263801-00_tile_r02_c00.png,W3-C111263801-00.pdf,pdf,300,3509,2480,0,1200,1280,2480,1280,0.047983,0.041537
W3-C111263801-00_tile_r02_c01.png,W3-C111263801-00.pdf,pdf,300,3509,2480,960,1200,2240,2480,1280,0.033163,0.026008
W3-C111263801-00_tile_r02_c02.png,W3-C111263801-00.pdf,pdf,300,3509,2480,1920,1200,3200,2480,1280,0.052798,0.040991
W3-C111263801-00_tile_r02_c03.png,W3-C111263801-00.pdf,pdf,300,3509,2480,2229,1200,3509,2480,1280,0.047025,0.037104
W3-C111264201-02_tile_r00_c00.png,W3-C111264201-02.pdf,pdf,300,3509,2481,0,0,1280,1280,1280,0.01727,0.019633
W3-C111264201-02_tile_r00_c01.png,W3-C111264201-02.pdf,pdf,300,3509,2481,960,0,2240,1280,1280,0.013785,0.01554
W3-C111264201-02_tile_r00_c02.png,W3-C111264201-02.pdf,pdf,300,3509,2481,1920,0,3200,1280,1280,0.015141,0.015047
W3-C111264201-02_tile_r00_c03.png,W3-C111264201-02.pdf,pdf,300,3509,2481,2229,0,3509,1280,1280,0.015146,0.014177
W3-C111264201-02_tile_r01_c00.png,W3-C111264201-02.pdf,pdf,300,3509,2481,0,960,1280,2240,1280,0.042734,0.046464
W3-C111264201-02_tile_r01_c01.png,W3-C111264201-02.pdf,pdf,300,3509,2481,960,960,2240,2240,1280,0.0252,0.026522
W3-C111264201-02_tile_r01_c02.png,W3-C111264201-02.pdf,pdf,300,3509,2481,1920,960,3200,2240,1280,0.038175,0.03491
W3-C111264201-02_tile_r01_c03.png,W3-C111264201-02.pdf,pdf,300,3509,2481,2229,960,3509,2240,1280,0.0368,0.032612
W3-C111264201-02_tile_r02_c00.png,W3-C111264201-02.pdf,pdf,300,3509,2481,0,1201,1280,2481,1280,0.046388,0.050982
